UniqueCount	AmbigCount
5	1
8	0
5	0
30	1
8	1
8	1
8	2
34	2
17	0
7	0
8	0
39	0
24	2
4	2
20	82
1	82
15	1
2	0
12	0
17	2
40	2
12	0
16	0
4	0
67	0
13	298
3	298
2	279
15	3
17	1
10	2
12	0
18	0
10	0
8	1
21	1
4	1
10	0
5	0
3	4
2	2
10	2
33	2
18	2
2	0
3	1
115	0
12	1
6	0
9	0
8	2
5	0
5	0
7	0
27	0
3	1
3	1
4	0
2	2
5	3
11	1
3	2
24	2
7	2
9	2
5	0
21	0
4	0
3	0
42	0
8	0
8	1
7	0
28	2
29	2
18	0
11	0
5	0
4	2
72	4
45	2
11	0
4	0
6	0
6	1
8	2
2	0
5	0
5	1
7	1
10	0
5	2
16	2
18	1
5	1
20	0
15	1
11	1
4	0
5	0
9	0
4	0
56	3
11	0
6	2
5	0
5	0
12	1
96	88
7	88
93	0
113	0
6	0
40	1
3	4
2	2
9	2
7	0
15	0
6	0
13	0
9	0
85	0
65	0
62	0
4	0
11	1
6	0
3	0
89	0
45	0
11	0
21	0
26	0
3	0
9	2
23	0
23	2
4	0
25	0
2	1
12	0
29	1
17	1
140	0
6	0
3	0
21	0
4	0
3	1
23	0
6	0
3	0
15	0
8	0
22	0
6	0
29	1
48	0
4	0
59	0
3	0
8	0
5	0
12	0
3	1
3	1
58	0
8	0
14	0
6	0
20	0
14	0
15	0
35	0
3	0
11	1
8	1
5	0
17	0
4	0
66	0
3252	0
139	0
6	0
16	1
11	1
53	0
4	0
25	0
4	0
10	0
23	0
126	0
6	0
71	0
7	0
5	0
4	0
75	1
6	1
13	1
6	0
6	0
350	0
16	1
6	1
5	0
6	1
7	0
30	0
52	0
5	0
96	1
54	0
4	1
105	1
7	1
4	0
5	0
90	0
109	1
26	0
44	0
14	0
3	0
43	0
40	0
3	1
3	0
12	0
1024	2
138	1
11	0
82	1
48	1
39	0
8	0
66	1
4	0
15	1
5	0
5	0
14	1
6	0
220	0
9	0
24	0
5	0
21	0
5	0
26	1
81	0
5	0
8	0
6	0
17	0
48	0
17	0
3	1
7	0
71	0
25	1
7	1
3	0
701	2
7	0
10	0
8	0
78	1
12	0
5	0
4	0
9	0
112	0
6	0
35	1
23	0
18	0
4	0
52	0
25	0
12	2
9	0
28	4
2	3
4	0
54	0
20	0
22	1
6	1
28	0
36	0
25	0
8	0
11	0
4	0
11	1
7	0
6	0
6	1
445	0
5	1
3	0
11	0
98	0
48	0
61	0
88	0
4	1
87	0
97	1
4	0
60	0
75	1
40	0
714	0
4	0
10	0
182	1
5	0
4	1
6	127
5	127
12	0
9	1
5	0
38	0
115	0
13	0
6	1
16	0
30	1
14	0
6	0
76	0
10967	9
30	0
8	0
7	246
17	246
6	0
5	0
250	111
2	111
10	1
8	1
39	0
4	0
215	0
113	1
3	0
28	0
5	1
187	0
5	0
4	0
50	1
40	0
15	0
7	0
4	1
44	0
23	0
18	0
90	1
5	0
68	0
20	0
33	0
53	0
3	0
25	0
21	1
31	0
11	0
72	0
35	0
7	0
5	0
4	2
5	0
3	0
3	0
3	0
3	55
32	55
98	0
7	0
9	0
6	0
1	20
3	20
4	0
56	1
3	0
3	11
4	11
4	0
24	0
7	0
12	0
29	0
29	1
11	0
92	0
265	1
3	67
7	67
7	0
5	0
18	0
2	1
87	0
10	3
11	3
17	2
37	2
20	1
58	0
9	0
7	9
6	11
12	0
51	0
4	1
8	0
36	0
7	3
10	3
5	0
29	0
61	0
26	0
33	0
2	54
2	54
9	1
16	0
38	0
15	1
11	0
11	0
6	0
10	0
12	0
77	1
7	3
15	11
33	11
7	1
27	1
8	0
7	0
29	22
5	22
19	0
19	0
13	0
10	1
4	3
10	3
29	4
7	0
154	0
24	2
11	3
4	3
7	118
4	118
5	0
74	4
154	3
4	0
28	0
9	0
14	0
18	0
63	3
65	2
84	0
8	2
5	2
4	0
9	0
6	0
4	3
3	2
5	4
37	3
3	0
50	0
33	0
7	0
26	0
4	1
25	0
6	0
9	0
23	0
96	0
4	0
8	3
4	3
6	5
10	4
11	2
4	17
2	18
5	2
15	0
6	0
6	3
2	3
8	0
17	0
7	0
3	0
14	1
21	0
26	2
30	2
31	0
165	2
42	2
2	91
4	83
2	90
14	3
15	3
30	0
5	0
5	0
39	1
27	2
25	0
9	0
10	0
6	0
19	0
29	1
2	1
7	0
684	1
4	0
16	0
128	2
72	0
24	0
37	0
4	2
28	0
3	0
7	0
12	0
6	0
12	0
9	0
8	0
7	0
7	0
6	1
17	0
6	0
16	0
220	0
7	0
5	0
4	0
7	0
5	0
26	0
4	0
21	1
11	0
4	0
5	0
4	0
10	0
4	0
5	0
6	0
28	0
11	1
4	0
3	0
3	2
9	0
3	0
4	0
10	0
6	0
5	0
64	0
25	0
10	0
80	1
5	0
16	0
7	0
21	0
6	0
8	557
95	558
4	0
9	0
4	0
11	0
23	0
5	0
16	1
7	0
36	0
49	0
12	2
38	1
6	0
7	0
9	0
8	0
5	0
15	0
17	0
29	0
8	0
137	0
7	0
21	0
178	1
4	0
4	0
17	0
20	0
3	0
12	1
10	0
5	0
8	0
8	0
5	0
29	1
7	0
28	0
5	0
11	0
11	0
4	0
10	1
7	0
12	0
17	0
10	2
25	0
5	0
13	0
37	2
7	1
6	0
23	0
8	0
21	0
4	0
5	0
5	1
6	0
33	1
4	0
3	1
3	0
8	0
8	0
5	1
177	0
29	0
5	0
4	0
5	0
9	1
17	0
7	0
4	0
3	0
13	0
6	0
5	1
17	0
7	0
6	0
4	1
10	0
3	0
4	0
5	0
19	1
86	0
24	1
4	1
12	1
15	0
13	0
3	0
11	0
3	0
12	0
11	0
37	0
6	0
7	0
27	0
4	0
3	0
9	0
17	0
3	0
21	0
12	0
13	0
46	0
23	0
4	0
6	0
10	0
2	1
7	0
4	0
28	0
6	1
4	0
8	0
476	0
28	0
4	0
29	0
36	0
4	0
49	0
23	0
20	0
6	0
59	0
5	0
46	0
611	0
287	0
12	0
69	0
87	0
11	0
32	0
5	0
61	0
44	0
300	0
7	0
13	0
3	0
187	0
312	0
5	0
4	0
6	0
51	0
16	0
7	1
9	1
6	68
2	68
4	0
140	0
25	1
291	0
13	0
148	0
155	0
5	0
4	1
12	0
34	1
23	1
79	0
144	0
64	0
7	58
7	58
7	0
9	0
58	0
8	0
68	0
8	99
2	99
19	0
4	153
2	153
13	0
19	0
4	0
5	51
1	51
40	0
3	0
83	0
145	0
43	0
56	1
250	0
11	0
20	0
811	0
154	1
56	1
3	0
6	1
89	0
3	0
5	1
15	1
18	1
10	1
334	0
2	1
6	0
975	1
551	0
14	1
3	0
85	0
12	0
8	0
7	0
17	0
31	0
2	1
3	0
3	0
2	1
3	1
4	0
5	0
4	0
10	0
4	0
3	0
4	0
7	0
4	0
4	0
13	0
3	0
3	0
6	1
8	0
5	0
3	0
5	0
6	0
4	0
5	0
5	0
3	0
4	0
7	1
3	0
4	1
24	0
3	2
4	0
4	0
5	0
4	0
4	0
3	0
6	0
4	0
9	0
3	0
5	0
5	0
6	0
5	0
4	0
4	0
4	0
7	0
6	0
3	0
4	1
4	0
9	0
4	0
3	0
2	0
6	0
12	0
29	0
3	0
4	0
5	0
7	0
4	0
3	0
5	0
5	0
4	0
4	1
3	0
5	0
6	0
5	1
5	0
5	0
5	0
3	0
3	0
3	0
4	0
3	0
24	1
6	0
4	0
4	1
3	0
3	0
4	0
27	0
5	0
3	0
6	1
12	0
3	0
3	0
7	2
3	0
25	0
3	0
4	1
4	0
22	0
2	1
5	0
4	0
4	0
3	0
4	0
7	2
53	0
6	1
5	1
15	0
5	0
8	0
3	0
4	2
6	0
17	0
3	0
9	0
4	0
12	0
11	0
11	1
19	0
3	0
5	0
3	1
5	0
2	1
5	0
14	0
10	0
13	0
10	0
11	0
4	0
5	0
3	0
3	0
17	0
2	0
5	1
6	0
6	0
3	1
6	0
3	0
6	0
5	0
4	0
6	1
3	0
3	0
6	0
3	0
4	1
3	1
4	0
6	0
3	0
7	0
4	0
28	0
431	0
224	2
129	1
41	47
203	46
68	23
61	2
192	1
5	15
6	7
8	11
1	11
14	0
6	0
10	0
5	0
6	0
4	0
11	225
0	247
2	180
194	1
38	0
4	2
23	28
28	29
227	0
86	0
3	3
7	4
5	5
12	6
24	8
7	23
6	5
1	26
1114	3456
62	4252
2	4252
117	0
34	0
3	368
0	371
19	196
4	351
3	504
121	504
267	1
396	0
85	198
16	198
24	78
21	78
7	42
0	28
6	33
12	0
9	0
14	0
162	1
30	2
1148	1
151	98
12	78
53	84
216	1
7	104
6	132
0	137
7	262
58	262
13	357
11	357
635	1
247	0
18	417
8	417
80	1
99	0
62	0
4	0
11	197
28	197
46	184
16	184
12	99
19	49
46	148
7	230
9	230
7	461
11	461
0	102
5	86
69	17
192	0
26	257
22	263
21	292
26	196
1347	8
371	0
210	2
916	1
37	11
98	11
16	65
1	65
139	118
3	118
66	1
62	0
498	1
2	6
293	6
9	305
4	313
3	313
18	73
17	73
12	178
14	178
22	350
22	350
3	126
11	90
0	148
2	5
15	25
10	42
6	23
9	22
321	1
1	270
12	65
8	115
18	298
7	92
8	78
0	113
6	114
5	98
10	38
35	83
17	92
1	68
442	6
7	1
16	122
8	122
10	541
0	554
4	115
45	0
10	0
24	1
336	0
160	0
0	139
38	51
13	130
144	12177
351	7692
0	14736
89	13670
26	7
30	12
10	79
6	79
15	190
14	190
84	0
320	247
5	2628
3	904
211	2485
0	2660
22	2637
0	1396
250	0
9	0
75	0
17	107
66	107
104	9
123	8
902	0
54	0
54	141
3	141
2	100
643	101
27	3
99	1
32	0
271	0
2396	4
4	126
19	126
41	28
100	169
7	169
39	6
55	6
101	0
67	86
11	86
277	1
9	534
16	561
0	584
455	0
1	250
1	247
19	215
0	253
1514	2
0	94
1	74
3	106
20	0
38	0
7	18
24	59
8	61
5	5
9	5
13	0
66	0
9	1
65	0
107	1
112	0
2	43
3	11
1	48
15	1
74	0
13	1
24	2
5	3
11	13
3	12
20	11
35	0
3	4
13	13
27	13
9	1
198	0
2	151
30	151
141	0
74	0
76	0
6	1
13	7
24	1
11	45
9	47
7	2
6	0
20	0
23	1
7	13
5	123
2	134
6	46
8	46
2	0
78	0
4	61
13	61
4	0
8	115
4	115
13	0
6	0
4	2
69	3
5	108
3	108
230	0
2	1
5	0
1379	2
26	0
34	0
2	47
21	47
4	167
41	167
6	1
30	25
1	27
8	2
12	12
1	10
6	0
15	1
9	0
7	2
6	0
23	0
4	1
2	160
6	160
6	0
6	1
9	0
5	0
6	0
4	0
7	0
12	4
23	4
5	147
4	147
7	1
9	19
10	257
8	224
0	254
72	0
9	44
0	59
4	34
0	85
10	6
16	32
33	56
19	0
5	0
15	0
291	0
7	3
166	51
9	51
6	0
8	0
2	0
5	0
23	0
7	0
7	0
4	3
3	3
3	308
41	308
6	1
1	1
3	6
5	6
4	4
7	4
24	1
53	1
4	0
9	0
2	136
10	136
5	96
107	2
47	0
3	111
7	105
13	108
7	1
11	0
20	0
9	0
10	0
79	0
5	0
7	0
2	5
11	6
15	0
22	0
16	0
12	205
7	131
3	48
0	189
8	177
5	48
10	205
4	0
28	73
0	103
14	80
2	44
22	24
7	44
11	1
4	0
32	1
3	0
2	0
8	0
501	0
72	0
2	95
9	94
3	296
32	296
4	89
502	90
41	0
5	0
23	0
6	2
9	0
21	0
3	0
3	1
19	1
25	0
9	107
1	85
85	107
36	1
7	2
2	64
2	2
62	64
6	1
1	5
11	5
48	0
24	0
5	1
97	1
31	0
6	0
62	0
35	0
82	2
5	2
45	0
15	0
6	0
72	0
9	0
4	2
4	3
14	107
1	107
3	0
3	1
24	0
96	1
63	0
12	0
41	0
62	1
6	0
16	0
4	2
6	2
15	0
92	0
3	205
4	205
9	0
7	0
3	0
5	37
4	37
6	0
274	0
6	0
7	0
28	1
31	0
43	1
125	0
7	0
30	0
45	0
4	0
120	0
17	0
8	1
5	0
11	2
14	0
28	0
5	3
11	2
1	60
13	60
83	0
25	0
2	2
11	3
293	0
16	0
23	0
745	1
52	0
63	0
19	0
6	2
10	3
100	0
12	2
39	0
54	0
153	0
59	1
3	0
6	0
6	1
195	3
79	0
16	0
179	0
13	0
4	0
115	0
1	11
9	11
14	1
241	0
60	1
101	0
85	0
102	0
14	0
9	0
13	0
10	0
151	0
56	0
7	0
23	0
38	1
51	0
9	0
21	0
11	1
3	0
11	1
4	0
17	1
4	2
8	0
8	0
3	0
3	1
4	0
7	0
10	0
6	0
5	0
3	0
11	0
5	0
10	0
7	0
3	1
7	0
6	1
8	1
7	0
10	0
12	0
4	0
5	0
4	0
14	0
12	0
10	0
6	0
27	0
5	0
5	0
4	0
5	0
21	0
12	0
4	0
3	0
6	0
7	0
7	0
4	0
7	0
51	0
36	2
12	1
4	1
8	0
3	0
5	0
4	0
13	0
19	0
3	0
39	1
6	0
6	0
3	0
9	0
4	0
4	0
3	0
4	2
2	0
3	0
9	0
17	0
3	0
3	0
8	0
3	0
2	0
4	0
5	0
3	0
4	1
11	0
2	1
11	1
4	0
9	2
19	0
7	0
6	1
5	0
37	1
5	0
2	13
3	13
8	1
37	1
24	1
8	2
15	2
228	0
12	0
31	2
8	0
78	0
4	0
5	3
7	3
6	0
5	3
18	2
6	1
4	0
111	0
5	0
8	1
15	1
5	2
24	2
3	2
4	2
15	2
16	2
27	0
3	0
4	0
3	1
3	1
2	6
2	6
3	2
7	4
32	3
3	0
5	144
17	142
8	2
9	0
7	1
13	1
18	2
10	2
6	1
13	1
75	0
18	2
18	2
5	0
12	0
11	2
13	1
7	2
13	2
7	2
40	3
18	2
10	2
7	0
6	1
2	1
2	3
9	3
13	4
4	0
3	0
13	1
6	3
10	0
32	3
2	0
61	0
14	0
7	1
10	0
5	0
4	0
9	0
2	0
6	0
11	0
19	0
3	1
9	1
5	2
11	2
33	1
7	0
17	7
3	7
5	0
4	0
16	0
5	10
5	10
10	0
26	0
27	1
6	1
9	0
3	1
28	0
5	0
5	0
15	1
12	3
21	4
9	2
6	0
5	0
6	0
8	270
7	270
34	1
6	1
5	1
29	2
5	2
7	2
4	0
33	0
8	0
3	31
22	31
6	2
6	1
4	1
38	0
5	0
7	1
5	0
4	0
5	0
3	3
4	0
7	0
7	0
4	0
6	0
5	0
16	0
4	0
3	2
9	1
4	14
1	24
27	18
23	30
19	0
13	0
5	0
4	2
19	2
32	0
677	1
25	2
25	0
2	1
67	1
83	0
14	0
5	1
25	0
5	0
7	1
15	0
47	0
4	0
6	0
7	1
3	0
6	0
4	1
3	0
14	0
4	0
5	0
10	0
7	17
2	17
82	0
119	0
2	1
4	0
9	1
30	0
4	1
6	0
5	0
29	0
22	0
15	0
53	0
41	0
17	0
4	1
7	0
10	0
6	0
7	0
63	0
10	0
22	0
2	1
9	0
8	0
4	0
158	0
8	0
54	0
9	0
6	0
5	0
3	0
115	0
3	0
43	0
11	0
4	0
6	0
32	0
5	0
7	0
29	0
16	1
15	0
10	1
51	0
5	0
12	1
7	0
12	1
11	0
6	0
287	0
5	0
5	0
2	0
5	0
32	0
7	1
15	0
3	0
6	0
15	0
3	1
13	0
17	0
3	0
67	0
4	0
9	0
18	0
4	1
9	0
6	0
5	1
13	0
20	0
15	0
3983	4
19	1
14	0
4	0
32	0
5	0
8	0
16	0
5	0
171	0
3	0
29	0
4	0
49	0
117	0
4	0
8	0
3	0
7	0
15	1
13	0
10	1
200	0
3	1
3	0
5	1
7	0
3	0
5	0
44	0
3	0
47	1
56	0
36	0
13	0
8	0
4	0
13	0
4	0
18	0
3	1
4	0
5	0
7	0
10	0
23	0
4	0
3	0
8	0
5	1
3	1
6	0
46	0
8	0
6	0
3	0
21	0
23	0
6	0
45	2
1	1
3	0
18	0
5	1
9	0
83	1
5	0
187	0
4	0
6	0
11	0
6	0
3	0
417	1
14	0
40	0
57	0
15	1
11	1
22	1
4	0
17	0
13	1
3	0
5	0
17	1
65	1
3	21
5	21
5	0
4	0
6	0
8	0
41	1
11	1
7	0
11	1
7	0
7	0
130	0
41	0
33	0
187	0
23	0
34	0
11	0
3	0
14	0
8	1
11	1
18	0
4	4
1	4
3	0
6	0
9	0
55	0
4	0
219	0
9	0
29	0
40	0
141	0
19	0
10	0
94	1
40	0
15	2
3	0
10	0
78	0
6	1
70	0
15	0
1	26
45	26
5	120
3	120
21	1
6	0
4	1
3	0
8	0
409	1
32	0
26	0
67	0
11	0
60	0
5	0
273	0
10	0
35	0
60	0
18	0
63	0
10	0
102	64
1	64
25	1
4	0
249	1
48	2
0	571
1	340
2	564
14	0
167	0
36	0
105	0
123	0
10	0
6	0
41	0
6	1
3	0
12	0
16	0
10	0
309	0
6	0
1754	1
4	0
8	2
20	0
3	0
1096	0
18	0
8	0
4	1
3	0
3	0
14	0
467	0
12	0
41	0
5	0
6	0
11	0
6	0
8	0
10	0
4	0
24	0
7	0
58	0
22	0
4	0
55	0
10	1
4	3
20	0
11	0
22	1
21	0
7	0
7	1
196	0
7	0
5	1
4	0
4	1
5	0
7	0
4	0
40	0
35	0
5	0
4	1
4	0
14	1
4	0
11	0
4	0
10	0
2	1
6	1
11	0
27	1
4	0
3	0
8	0
7	0
3	0
7	0
40	0
21	0
9	0
20	0
35	0
4	0
7	0
8	0
12	0
13	1
11	0
41	0
8	1
36	0
4	0
20	0
5	0
3	0
3	0
4	0
54	0
6	0
3	0
6	1
19	0
34	0
18	0
5	0
20	0
18	0
36	2
3	0
3	0
141	0
4	1
3	1
7	0
3	0
6	0
9	0
6	0
44	0
5	1
14	0
6	0
4	0
8	0
11	0
7	0
3	0
5	0
4	0
2	1
3	0
5	0
5	0
11	0
5	0
4	0
4	0
3	0
6	1
7	0
5	0
8	0
6	0
7	0
6	0
8	0
49	3
5	0
6	0
7	1
5	0
4	0
5	0
4	0
20	0
6	0
14	0
19	0
4	0
5	0
10	0
5	0
6	1
5	1
11	0
5	0
9	0
3	0
3	0
4	0
13	0
36	0
5	0
5	0
4	0
3	0
7	0
7	0
4	0
3	0
6	0
6	1
4	0
7	0
23	0
3	0
6	0
3	0
4	0
3	0
5	1
7	1
15	0
5	0
4	0
8	1
10	0
6	0
5	0
6	0
20	0
3	0
10	1
20	2
6	0
5	0
14	1
3	0
9	1
5	0
27	0
3	0
15	0
9	0
4	1
3	1
27	0
9	0
3	0
5	0
6	0
7	1
9	1
38	0
6	0
12	0
4	0
9	0
17	0
3	0
6	1
11	1
94	0
24	0
3	0
7	0
17	0
39	1
6	0
214	1
6	0
66	1
22	0
14	0
2	29
1	29
21	0
23	0
8	1
11	0
47	0
24	0
3	0
41	0
105	0
11	1
14	0
6	0
4	0
8	0
6	0
10	0
5	0
31	1
13	0
51	0
7	0
4	0
10	1
3	0
26	0
18	0
4	0
7	0
4	0
52	1
8	0
27	0
21	2
13	0
22	1
13	0
97	1
4	0
108	0
87	0
4	0
8	1
9	0
3	0
8	0
91	0
4	1
7	0
26	0
8	2
22	0
5	0
6	0
31	381
9	381
10	0
3	0
16	1
32	0
7	0
13	113
3	113
16	0
160	0
10	0
34	1
4	0
3	0
47	0
4	0
4	1
131	1
23	0
122	1
18	1
2	1
5	0
10	0
5	0
12	1
170	0
31	0
8	1
4	1
11	0
22	0
16	0
4	0
11	0
3	0
13	0
9	0
22	0
126	0
11	0
9	0
49	0
7	1
3	0
4	0
50	0
27	0
5	0
5	1
9	0
17	0
33	1
6	0
13	0
23	0
4	0
7	0
12	0
91	0
28	0
3	0
5	0
13	0
8	0
57	1
14	0
5	0
14	0
12	1
3	0
6	1
4	0
23	0
20	0
6	0
245	1
8	1
5	1
5	0
19	0
5	0
3	0
3	0
6	0
3	0
31	0
14	0
7	0
5	0
4	0
4	0
5	0
6	0
7	0
5	1
3	0
5	0
2	0
3	0
5	0
3	0
4	0
3	1
5	0
7	0
2	0
6	0
3	0
4	0
7	0
4	0
4	0
3	1
6	0
3	0
4	1
3	1
7	1
4	0
4	0
4	0
7	0
4	1
10	1
4	0
5	0
5	0
3	0
5	0
4	0
12	0
4	0
5	0
4	0
7	0
4	0
3	0
3	0
3	0
3	0
5	2
4	0
3	1
3	0
3	0
2	0
4	0
3	0
3	0
4	0
3	0
9	0
3	0
5	0
3	0
5	0
3	0
8	0
3	0
7	1
3	0
3	0
4	2
3	0
8	0
3	0
6	0
64	1
153	1
64	0
4	2
5	0
4	0
6	7
8	7
5	0
11	3
42	22
15	22
167	0
391	0
10	162
15	162
5	125
4	124
170	0
7	271
18	271
6	2
33	2
194	0
8	37
0	37
11	0
17	0
119	0
4	97
5	97
32	0
104	0
160	2
139	1
8	0
16	95
7	95
5	161
6	163
2	172
11	24
7	24
25	0
25	270
3	270
5	270
8	270
4	270
3	270
6	0
17	0
4	0
10	254
12	25
31	229
229	0
4	76
1	701
9	680
0	726
19	76
346	1
6	153
3	153
92	0
8	26
4	26
121	492
63	492
57	0
100	1
5	1
5	1
95	0
7	147
1	5
18	148
168	0
15	70
15	70
1451	2
135	1
5	1
14	262
5	262
44	0
7	144
0	175
8	174
163	3
223	5
20	1
11	0
14	1
2	3
18	3
4	2
10	1
53	1
4	0
5	0
31	33
10	38
1	38
17	0
17	0
8	279
6	279
814	1
25	0
6	0
2	0
35	4
8	0
14	0
22	0
4	0
21	0
7	0
6	1
9	0
5	1
81	0
4	73
18	73
9	18
10	18
6	58
3	120
83	120
7	52
8	56
4	45
24	0
32	0
80	117
65	117
66	0
9	0
30	0
214	9
41	4
5	46
9	46
5	1
6	0
4	0
301	0
137	0
7	0
7	2
6	0
59	428
9	428
90	0
12	32
11	17
17	29
7	0
4359	7
10	15
7	15
13	20
35	20
15	1
4	0
3	0
17	0
19	5
22	58
5	0
16	44
5	52
7	0
5	0
4	0
58	0
93	0
1	10
10	7
0	16
34	1
4	1
3	33
10	33
200	0
4	0
7	0
102	0
2	47
1	47
11	42
30	0
6	25
20	3
13	25
10	1
6	108
9	108
11	43
22	0
175	0
1	13
3	500
6	505
4	153
0	521
2	336
78	0
15	154
5	154
4	23
4	24
9	198
4	178
1	363
0	444
4	116
5	428
0	233
123	1
205	147
39	146
34	0
13	0
6	0
69	0
2	651
141	651
6	152
10	152
10	0
10	0
10	0
354	0
65	1
17	144
7	144
76	0
9	0
150	137
3	12
7	149
58	1
6	0
5	0
4	0
4	0
6	0
6	0
4	0
4	0
4	1
14	0
4	0
13	0
5	0
4	0
3	0
13	0
39	0
11	0
4	0
12	0
20	0
4	0
19	0
5	0
9	0
5	0
12	1
17	0
6	0
15	0
57	139
4	139
3	0
3	0
3	0
12	0
78	0
13	0
8	0
5	0
27	0
3	1
2	1
4	0
13	0
7	0
3	0
3	0
5	0
6	0
14	0
5	0
3	1
11	1
42	0
3	0
15	0
6	1
30	0
9	0
5	0
56	0
3	0
3	0
98	0
4	0
3	0
11	0
5	0
8	0
13	0
3	0
12	1
8	0
5	0
6	0
6	0
37	0
7	0
7	0
77	1
9	1
3	0
9	0
8	1
42	0
2	1
8	0
17	0
14	0
30	0
4	2
3	0
3	0
5	1
14	1
5	0
16	1
4	0
48	0
9	0
6	1
6	0
6	0
15	0
4	0
36	0
15	2
27	0
9	1
9	0
6	0
3	0
8	1
4	0
93	0
7	0
63	0
13	1
22	1
20	1
6	0
17	0
12	0
9	1
31	0
15	0
5	0
22	0
1	45
15	45
35	0
3	0
10	1
12	1
23	0
33	0
102	0
6	0
4	0
15	0
9	0
17	1
80	0
12	0
13	1
3	0
42	0
7	2
23	0
2	114
6	114
5	0
2	60
5	60
15	2
425	0
9	0
2	1
77	0
7	1
24	1
3	0
4	0
7	0
3	0
115	0
47	1
39	2
5	0
9	0
13	0
46	0
9	0
3	0
3	0
38	0
13	0
7	1
18	0
121	1
10	0
10	0
8	0
33	0
634	2
3	0
4	0
3	0
3	0
9	0
5	0
6	0
49	0
16	0
4	0
68	0
12	0
3	0
8	0
4	0
3	0
3	0
6	0
5	0
4	0
3	0
8	1
6	0
4	0
8	0
3	0
4	0
28	0
15	0
3	0
3	0
5	0
4	0
4	0
3	1
4	0
5	0
2	0
4	0
4	1
4	0
8	1
8	0
4	0
4	0
2	2
4	1
7	0
6	0
7	0
4	0
5	0
8	2
4	0
9	1
3	0
2	1
10	0
4	0
5	0
3	0
3	0
4	0
5	0
4	0
4	0
4	1
13	1
2	1
5	0
5	0
6	0
5	0
6	0
7	0
3	0
36	0
14	0
4	0
5	0
29	0
6	0
5	0
5	0
4	0
5	0
13	0
8	1
15	0
4	0
5	0
3	0
6	0
3	0
5	0
33	0
4	0
4	0
5	0
7	1
7	0
8	2
3	0
6	1
4	0
3	1
19	1
30	0
4	1
4	1
32	0
26	0
27	0
11	1
11	0
4	0
8	0
16	0
21	1
4	0
6	0
7	0
65	0
6	0
243	0
18	0
13	0
20	0
17	0
3	0
6	0
9	0
7	0
4	0
21	0
11	1
6	0
40	0
12	0
4	0
5	0
8	0
31	1
5	0
14	0
53	1
77	0
22	0
3	0
49	0
38	1
6	2
4	0
23	0
10	0
3	0
5	0
33	1
8	0
86	0
8	0
12	0
4	1
3	0
6	0
107	0
11	0
21	1
10	0
14	0
3	1
51	0
8	0
5	0
6	0
7	0
4	0
10	0
5	0
14	0
5	0
6	0
6	0
12	0
5	0
6	0
7	0
3	0
3	0
2	1
2	0
3	0
3	0
3	0
3	0
4	0
3	1
3	0
5	0
14	1
3	1
5	0
3	1
4	0
3	0
4	0
5	0
5	0
6	0
6	0
9	0
4	0
3	0
3	0
5	0
3	1
4	0
3	0
3	1
6	0
4	0
7	0
4	0
2	1
5	0
2	0
6	0
2	1
5	0
4	0
3	0
5	0
5	0
3	0
4	0
3	0
6	0
3	0
3	0
6	0
4	0
5	0
7	0
10	0
5	0
4	0
2	1
7	0
3	0
5	1
3	1
4	0
4	0
4	0
4	0
3	0
3	0
7	0
5	1
8	0
5	0
4	0
4	0
4	0
3	0
3	0
11	0
3	0
4	0
3	0
8	1
11	0
8	25
3	25
4	0
7	1
4	0
3	0
12	0
6	0
4	0
5	1
3	0
3	0
5	0
7	0
6	0
2	1
6	0
3	0
5	0
4	0
7	0
3	0
4	0
3	0
5	0
5	0
5	0
8	1
4	0
3	1
4	0
3	0
7	1
3	0
4	0
7	1
3	0
5	0
8	0
5	0
5	0
6	1
5	0
4	0
7	0
5	0
245	0
4	0
6	0
5	0
4	0
4	0
4	0
3	0
4	1
5	0
7	1
4	0
7	0
5	0
9	0
3	0
4	1
9	0
6	1
4	0
5	0
2	1
5	0
10	0
4	0
3	0
12	1
11	0
4	1
7	0
5	0
5	1
9	0
3	0
32	0
4	1
5	0
8	0
17	0
29	0
4	1
3	0
4	0
4	0
8	0
8	0
22	0
4	0
15	1
6	1
14	0
24	0
6	0
6	0
5	0
3	0
4	0
11	0
7	0
18	0
5	0
8	0
17	1
7	0
3	0
9	0
5	1
4	0
10	1
8	0
5	0
8	1
5	0
3	0
3	0
3	0
7	0
8	0
3	1
3	0
14	0
4	0
11	0
28	0
4	1
3	1
14	0
14	0
11	0
5	0
4	0
4	0
4	0
4	0
14	0
10	0
4	0
5	0
6	0
7	0
6	1
5	0
92	1
9	0
9	0
5	0
4	0
3	0
12	0
8	0
3	0
4	0
3	0
11	0
7	0
6	0
8	0
5	0
11	0
12	0
15	1
10	0
6	0
6	0
8	1
12	0
10	0
9	0
61	1
4	0
5	0
19	1
10	0
3	0
5	0
3	1
4	0
72	0
4	0
5	0
5	0
4	0
22	0
16	0
40	0
5	0
44	0
6	0
7	0
12	1
4	0
22	1
11	0
11	0
3	0
15	0
18	0
5	0
5	0
11	1
42	0
7	1
12	1
12	0
8	1
28	0
3	0
13	2
10	2
5	0
6	0
26	0
3	0
3	0
24	0
7	0
7	0
17	0
11	1
11	0
9	1
4	0
7	0
3	1
5	0
11	0
5	1
3	0
3	1
4	0
24	0
5	0
4	1
8	0
13	1
8	0
5	0
14	0
3	0
7	0
9	0
7	0
4	0
4	0
6	1
